customer_tweet_id,response_tweet_id,customer_text,customer_text_normalized,amazon_response,amazon_response_normalized
272465,272463,"@AmazonHelp 
Pathetic service! It was a gift, thanks for ruining it. No update given even when the mistake was made by your courier service! https://t.co/YKcxsDqTPj","@AmazonHelp Pathetic service! It was a gift, thanks for ruining it. No update given even when the mistake was made by your courier service! [URL]",@181033 I'm sorry for the delay. We do realize the importance of the order. Kindly connect with us here: https://t.co/vlvfJr4nN9 ^GK,@user I'm sorry for the delay. We do realize the importance of the order. Kindly connect with us here: [URL] ^GK
272469,272467,@AmazonHelp Now there is no sound for tnf and it is almost 10 minutes behind...,@AmazonHelp Now there is no sound for tnf and it is almost 10 minutes behind...,"@180172 I""m sorry for the trouble streaming the game! What device are you using to access the game? ^JM","@user I""m sorry for the trouble streaming the game! What device are you using to access the game? ^JM"
272471,272470,I've always loved #Amazon and @AmazonHelp just came out of the blue to help me find an item I couldn't locate. Just another reason the rock!,I've always loved #Amazon and @AmazonHelp just came out of the blue to help me find an item I couldn't locate. Just another reason the rock!,"@180890 Thank you so much! I'm glad we were able to find it for you, and we really appreciate the feedback. You made our day! 😃👞👍","@user Thank you so much! I'm glad we were able to find it for you, and we really appreciate the feedback. You made our day! 😃👞👍"
272476,272474,Finalmente me di un espacio: he visto el primer episodio de #AmericanGods en @123813  ¡Enorme! 🙌🏼,Finalmente me di un espacio: he visto el primer episodio de #AmericanGods en @user ¡Enorme! 🙌🏼,"@181036 😀 ¿Qué te ha parecido, Ernesto? ^JQ","@user 😀 ¿Qué te ha parecido, Ernesto? ^JQ"
272475,272477,@AmazonHelp ¡Estupenda! Saqué mi suscripción para verla y la tenía pendiente 😬👍🏼,@AmazonHelp ¡Estupenda! Saqué mi suscripción para verla y la tenía pendiente 😬👍🏼,@181036 ¡Genial! Espero que sigas disfrutando de la serie. :D ¡Saludos! ^CR,@user ¡Genial! Espero que sigas disfrutando de la serie. :D ¡Saludos! ^CR
272479,272478,ついにAmazonプライムの無料体験申し込んでもうた．．．解約忘れないようにしなきゃな。てかほんとに明日届くのかなー。,ついにAmazonプライムの無料体験申し込んでもうた．．．解約忘れないようにしなきゃな。てかほんとに明日届くのかなー。,"@181037 アマゾンです。有料会員への移行をご希望でない場合はアカウントサービスより自動更新の設定をご鉛鉱ください。https://t.co/vztC0Nc80h
なお、無料体験中も全ての特典がご利用いただけますので、ぜひ、色々とお楽しみくださいね！ET",@user アマゾンです。有料会員への移行をご希望でない場合はアカウントサービスより自動更新の設定をご鉛鉱ください。 [URL] なお、無料体験中も全ての特典がご利用いただけますので、ぜひ、色々とお楽しみくださいね！ET
272648,272646,@115850 you should add 'DTH' Recharge option on Amazon pay 😐,@user you should add 'DTH' Recharge option on Amazon pay 😐,@181094 Thanks for your suggestion. I'll pass this as a feedback to the concerned team internally for a review. ^KA,@user Thanks for your suggestion. I'll pass this as a feedback to the concerned team internally for a review. ^KA
272647,272649,@AmazonHelp one more thing please provide 'Amazon pay balance' transfer  to Bank account so we could add more balance without any hesitation. Thanks 😇,@AmazonHelp one more thing please provide 'Amazon pay balance' transfer to Bank account so we could add more balance without any hesitation. Thanks 😇,"@181094 Thank you for the feedback, Priyank. We'll forward it to concerned team internally. ^RS","@user Thank you for the feedback, Priyank. We'll forward it to concerned team internally. ^RS"
272651,272650,@116313 @AmazonHelp なんとかしてくださいよ,@user @AmazonHelp なんとかしてくださいよ,@181095 ご不便をおかけしております。恐れ入りますが、Twitterではアカウントや注文を確認してのご案内が出来ませんので、こちらのリンクよりＥメールにてお問い合わせください。順次対応させていただきます。https://t.co/NtNAX37Sr4 ET,@user ご不便をおかけしております。恐れ入りますが、Twitterではアカウントや注文を確認してのご案内が出来ませんので、こちらのリンクよりＥメールにてお問い合わせください。順次対応させていただきます。 [URL] ET
272654,272653,@AmazonHelp @115850 I still haven't received any cashback which was promised to be credited by 29th of Sep. for OnePlus 5 June-July offer.,@AmazonHelp @user I still haven't received any cashback which was promised to be credited by 29th of Sep. for OnePlus 5 June-July offer.,@181096 I'm sorry you haven't received the cashback. Kindly connect with us here: https://t.co/1v2oJ2twXD and we'll be happy to help. ^SH,@user I'm sorry you haven't received the cashback. Kindly connect with us here: [URL] and we'll be happy to help. ^SH
272657,272655,"This festive season, Lets pledge to boycott shopping at @115850 as they have partnered with worst courier , tortoise like @145529","This festive season, Lets pledge to boycott shopping at @user as they have partnered with worst courier , tortoise like @user",@181097 Looks like you had an unpleasant experience with our courier partners. Could you elaborate the query? We'd like to help. ^VM,@user Looks like you had an unpleasant experience with our courier partners. Could you elaborate the query? We'd like to help. ^VM
272656,272658,"@AmazonHelp They asked me to come office (15Km) and collect the shipment. Order ID 404-1127558-3659539. @145529 spoiling your brandname, stop it","@AmazonHelp They asked me to come office (15Km) and collect the shipment. Order ID 404-1127558-3659539. @user spoiling your brandname, stop it","@181097 Also, as this is being the social platform, please don't provide order details, as we consider it personal information.(3/3)^HR","@user Also, as this is being the social platform, please don't provide order details, as we consider it personal information.(3/3)^HR"
272662,272663,"@AmazonHelp Also, I guess this is the last time I have shopped at @115850  I would like to move other eComs which provides decent courier facility.","@AmazonHelp Also, I guess this is the last time I have shopped at @user I would like to move other eComs which provides decent courier facility.",@181097 we'll reach out to you soon. (2/2) ^VM,@user we'll reach out to you soon. (2/2) ^VM
272665,272666,@AmazonHelp What will you do as order is canceled? Even cloudtail is using Gati courier. It will crash your business as well in no time. Wait n watch,@AmazonHelp What will you do as order is canceled? Even cloudtail is using Gati courier. It will crash your business as well in no time. Wait n watch,"@181097 We'll not be able to check your information over Twitter. Request you to drop in your details using the link shared by ""HR"". ^GK","@user We'll not be able to check your information over Twitter. Request you to drop in your details using the link shared by ""HR"". ^GK"
272667,272668,"@AmazonHelp If you are not able to even check the details, why you are here at twitter? Only for Tweeting?","@AmazonHelp If you are not able to even check the details, why you are here at twitter? Only for Tweeting?",@181097 and we'll get in touch with you at the earliest. (2/2)^AU,@user and we'll get in touch with you at the earliest. (2/2)^AU
272670,272671,"@AmazonHelp Order ID 404-1127558-3659539. Accept it from here, I m not going to use any link as of now.","@AmazonHelp Order ID 404-1127558-3659539. Accept it from here, I m not going to use any link as of now.","@181097 Please don't provide your order details, as we consider it to be personal information. (3/3)^AP","@user Please don't provide your order details, as we consider it to be personal information. (3/3)^AP"
272677,272675,@AmazonHelp ほぁァア❗️ありがとうございます❗️(￣▽￣＝￣▽￣）,@AmazonHelp ほぁァア❗️ありがとうございます❗️(￣▽￣＝￣▽￣）,@181098 大変お待たせいたしました。キャラクターカードセットは、すべて同じものが付属いたします。 YM,@user 大変お待たせいたしました。キャラクターカードセットは、すべて同じものが付属いたします。 YM
272676,272678,@AmazonHelp ホァア、そうでございますか、わざわざ確認していただきありがとうございました！迅速なご対応をありがとうございます！,@AmazonHelp ホァア、そうでございますか、わざわざ確認していただきありがとうございました！迅速なご対応をありがとうございます！,@181098 とんでもないことでございます。今後もご不明点やお困りのことがございましたら、ご遠慮なくお知らせください！🙏 YM,@user とんでもないことでございます。今後もご不明点やお困りのことがございましたら、ご遠慮なくお知らせください！🙏 YM
272680,272679,@179377 @31881 このキャラクターカードって、DVDとBDごとに内容が違うんですかねどうなんですか（震える手）,@user @user このキャラクターカードって、DVDとBDごとに内容が違うんですかねどうなんですか（震える手）,@181098 おはようございます。ご質問いただいた内容については、確認のうえ改めてご連絡させていただきたく存じます。 YM,@user おはようございます。ご質問いただいた内容については、確認のうえ改めてご連絡させていただきたく存じます。 YM
272686,272684,@181100 @115850 a mobile phone. Booked same day delivery by paying 180/- extra. Delivery never happened. Delivery boy is clueless.,@user @user a mobile phone. Booked same day delivery by paying 180/- extra. Delivery never happened. Delivery boy is clueless.,@175066 May I know if you have filled your details through the link provided above? ^SH,@user May I know if you have filled your details through the link provided above? ^SH
272685,272687,@AmazonHelp already filled and submitted. Awaiting callback.,@AmazonHelp already filled and submitted. Awaiting callback.,"@175066 Thank you for sharing the details, Pramod. We will work on it and get back to you at the earliest. ^SB","@user Thank you for sharing the details, Pramod. We will work on it and get back to you at the earliest. ^SB"
266880,272688,@123813 Cuales son las tarifas?,@user Cuales son las tarifas?,@181101 Hola Alejandro. Accesa este enlace por favor: https://t.co/Aag0JhB8Q4    ^JJ,@user Hola Alejandro. Accesa este enlace por favor: [URL] ^JJ
272691,272689,Amazon詐欺きたー！ https://t.co/BHy3lNAktL,Amazon詐欺きたー！ [URL],@181102 (あの・・・ご存知かと思いますが・・・本当に詐欺ですのでご連絡なさらないでくださいね・・・)O o｡.(´-`*)　ET,@user (あの・・・ご存知かと思いますが・・・本当に詐欺ですのでご連絡なさらないでくださいね・・・)O o｡.(´-`*) ET
183122,272693,@115850 @115850 no deals on vega offroad helmets?..it is at the same price available in offline stores.,@user @user no deals on vega offroad helmets?..it is at the same price available in offline stores.,"@181103 The sale is still on, keep on eye out for the deals. ^PS","@user The sale is still on, keep on eye out for the deals. ^PS"
272694,272695,@AmazonHelp yup..tysm for the deal on helmets😊,@AmazonHelp yup..tysm for the deal on helmets😊,@181103 You're welcome. Hope you grab the best deal soon. ^AP,@user You're welcome. Hope you grab the best deal soon. ^AP
272697,272696,Yet another failed @115821 Same Day delivery. This is really starting to piss me off.,Yet another failed @user Same Day delivery. This is really starting to piss me off.,@181104 That's not the experience we like to hear about. Can you confirm for me the carrier set to deliver it: https://t.co/q4LAMZ3tbE? ^GG,@user That's not the experience we like to hear about. Can you confirm for me the carrier set to deliver it: [URL] ^GG
272699,272701,@AmazonHelp 良い商品が安く買えて良かったですヽ(*´∀｀)ノ,@AmazonHelp 良い商品が安く買えて良かったですヽ(*´∀｀)ノ,@181105 お探しの商品があってよかったです。またのご利用をお待ちしております。突然のリプライ失礼いたしました。(◍•ᴗ•◍) ET,@user お探しの商品があってよかったです。またのご利用をお待ちしております。突然のリプライ失礼いたしました。(◍•ᴗ•◍) ET
272702,272703,@AmazonHelp また、御利用させて頂きますヽ(*´∀｀)ノ,@AmazonHelp また、御利用させて頂きますヽ(*´∀｀)ノ,@181105 ゎ‹ゎ‹(๑´ㅂ`๑)ゎ‹ゎ‹ ET,@user ゎ‹ゎ‹(๑´ㅂ`๑)ゎ‹ゎ‹ ET
272858,272857,"Hey, @115821, would you please consider adding “Janet” as an Echo Dot wake word? #TheGoodPlace","Hey, @user , would you please consider adding “Janet” as an Echo Dot wake word? #TheGoodPlace",@181160 We're always looking to improve! You can share your feedback/requests directly from the Alexa app: https://t.co/qy19gYzUb4 ^GG,@user We're always looking to improve! You can share your feedback/requests directly from the Alexa app: [URL] ^GG
266042,272859,@179377 アニメ?,@user アニメ?,"@181161 映画『忍びの国』のDVDとなりますが、アニメではございません。
詳細は、商品詳細ページにてご確認ください。TY",@user 映画『忍びの国』のDVDとなりますが、アニメではございません。 詳細は、商品詳細ページにてご確認ください。TY
272863,272860,Seriously @115821 I'm so sick of the non two day shipping to E TN. We have 3 warehouses close yet a prime item once again said 1 wk. #overit,Seriously @user I'm so sick of the non two day shipping to E TN. We have 3 warehouses close yet a prime item once again said 1 wk. #overit,@181162 Sorry for the frustration! Two-Day Shipping refers to business days in transit once shipped: https://t.co/3M93J4galo ^MV,@user Sorry for the frustration! Two-Day Shipping refers to business days in transit once shipped: [URL] ^MV
272862,272864,@AmazonHelp So what's the point of prime when it won't be here until the 12th. @Walmart got my business.,@AmazonHelp So what's the point of prime when it won't be here until the 12th. @Walmart got my business.,"@181162 When you placed the order, did we provide a delivery date in our order confirmation e-mail? ^BM","@user When you placed the order, did we provide a delivery date in our order confirmation e-mail? ^BM"
272865,272867,@AmazonHelp It selected 2 day and then said Oct 12. If I wanted it by the 11th I had to pay more. So I cancelled it then.,@AmazonHelp It selected 2 day and then said Oct 12. If I wanted it by the 11th I had to pay more. So I cancelled it then.,@181162 Shipping times are calculated from the date of dispatch. Apologies for the inconvenience. ^TP,@user Shipping times are calculated from the date of dispatch. Apologies for the inconvenience. ^TP
272870,272868,"It seems that @115821 thinks the difference between the links ""Your Videos"" and ""Your Video Library"" is somehow intuitive.","It seems that @user thinks the difference between the links ""Your Videos"" and ""Your Video Library"" is somehow intuitive.",@181163 We're always interested in hearing feedback about how we can improve. What device are you seeing both options on? ^MB,@user We're always interested in hearing feedback about how we can improve. What device are you seeing both options on? ^MB
272466,272871,"@AmazonHelp Unfortunate to see such a service &amp; such cold response from Amazon, i was a very loyal customer before this! This has changed my perception!","@AmazonHelp Unfortunate to see such a service & such cold response from Amazon, i was a very loyal customer before this! This has changed my perception!",@181033 Kindly reach out to our support team through the link provided earlier and we'll look into it right away. 2/2^EM,@user Kindly reach out to our support team through the link provided earlier and we'll look into it right away. 2/2^EM
272878,272876,@115821 parcel saying deliverd but it's not turned up. Apparently it was signed for by me. It's 2 days late and was for my mum's 60th. Sad,@user parcel saying deliverd but it's not turned up. Apparently it was signed for by me. It's 2 days late and was for my mum's 60th. Sad,@181164 Oh no! Please reach out to us here so we can look into available option with you: https://t.co/Q4QRyOICQ6 ^CL,@user Oh no! Please reach out to us here so we can look into available option with you: [URL] ^CL
272882,272881,Yo @115821 why does my order say my package was delivered to a mailroom and picked up when I have a mailBOX and don't have anything in it??,Yo @user why does my order say my package was delivered to a mailroom and picked up when I have a mailBOX and don't have anything in it??,@181166 I'm sorry you haven't received our order. Try these tips to help find it: https://t.co/y8IYzuCHBr ^CL,@user I'm sorry you haven't received our order. Try these tips to help find it: [URL] ^CL
272885,272883,@AmazonHelp I.  Am.  Livid.,@AmazonHelp I. Am. Livid.,@181104 I understand your frustration. Please send us your details here so our team can look into this: https://t.co/9G8lKNJx3M ^GG,@user I understand your frustration. Please send us your details here so our team can look into this: [URL] ^GG
272889,272887,@115850 can u plz ship my order as early as possible?its urgent,@user can u plz ship my order as early as possible?its urgent,@181167 Orders are delivered as per the estimated delivery date provided. Kindly wait for the same. ^PS,@user Orders are delivered as per the estimated delivery date provided. Kindly wait for the same. ^PS
272888,272890,@AmazonHelp My order was to be delivered today.but now I got a msg that it could not be delivered due to additional address requirement.wot is d matter?,@AmazonHelp My order was to be delivered today.but now I got a msg that it could not be delivered due to additional address requirement.wot is d matter?,@181167 Apologies for the miss. Did you happen to escalate this to our support team here: https://t.co/T6y6Xlutbs? ^VN,@user Apologies for the miss. Did you happen to escalate this to our support team here: [URL] ^VN
272892,272893,@AmazonHelp I got d call from customer support. Hope to get d call from courier partner as early as possible.,@AmazonHelp I got d call from customer support. Hope to get d call from courier partner as early as possible.,@181167 Please keep us posted. We'll be right here for any assistance. ^HK,@user Please keep us posted. We'll be right here for any assistance. ^HK
272895,272894,"@AmazonHelp why there is delay in dispatch?
One package is shipped other still waiting.
Kindly dispatch asap https://t.co/mwM8mI5ohN",@AmazonHelp why there is delay in dispatch? One package is shipped other still waiting. Kindly dispatch asap [URL],"@181168 Please don't provide your order details, as we consider it to be personal info. Our page is visible to the public. 2/2 ^PS","@user Please don't provide your order details, as we consider it to be personal info. Our page is visible to the public. 2/2 ^PS"
272898,272897,@115821 @115850 Trying to place the order. Wasted 2 hours but unable to place order. Poor user experience. https://t.co/SDrKPuSudI,@user @user Trying to place the order. Wasted 2 hours but unable to place order. Poor user experience. [URL],@181169 Sorry about that. We aren't facing any issue from our end. Kindly use a different browser. That should help. ^GK,@user Sorry about that. We aren't facing any issue from our end. Kindly use a different browser. That should help. ^GK
272899,272900,"@AmazonHelp Estimated date for dispatch was 6 October.
And today is 7 October.
One part of my package will be delivered today and one is not dispatched.",@AmazonHelp Estimated date for dispatch was 6 October. And today is 7 October. One part of my package will be delivered today and one is not dispatched.,@181168 Orders are delivered as per the estimated delivery date provided. Let us know if we missed the delivery date provided. ^PS,@user Orders are delivered as per the estimated delivery date provided. Let us know if we missed the delivery date provided. ^PS
273143,273141,"Amazonさん
返品方法わからんよ
Amazonさーーーん",Amazonさん 返品方法わからんよ Amazonさーーーん,"@181233 はーい！Amazonです。
返品についてお困りでしょうか？
返品については、ヘルプページもございますので、ご参照ください。https://t.co/Hra9ipTi47 
ご確認いただいて、ご不明な点がありましたら、ご遠慮なくお知らせください。TY",@user はーい！Amazonです。 返品についてお困りでしょうか？ 返品については、ヘルプページもございますので、ご参照ください。 [URL] ご確認いただいて、ご不明な点がありましたら、ご遠慮なくお知らせください。TY
273145,273146,"@AmazonHelp ありがとうございます！
めっちゃ助かりました😂😂",@AmazonHelp ありがとうございます！ めっちゃ助かりました😂😂,@181233 とんでもないことでございます。今後もお困りのことがございましたら、ご遠慮なくお知らせください。 YM,@user とんでもないことでございます。今後もお困りのことがございましたら、ご遠慮なくお知らせください。 YM
250046,273147,@115850 Now showing plz contact the courier for next step there is no contact no. Amazon transportation Service provide me contact no the courier.,@user Now showing plz contact the courier for next step there is no contact no. Amazon transportation Service provide me contact no the courier.,"@175409 Sorry to know about the problem with your order, kindly connect with us here: https://t.co/R3EfhzgU8B. We'll help! ^PS","@user Sorry to know about the problem with your order, kindly connect with us here: [URL] We'll help! ^PS"
273152,273153,"@AmazonHelp 成る程！
ありがたい情報 痛み入ります！

 https://t.co/hHWCsx7jgZ",@AmazonHelp 成る程！ ありがたい情報 痛み入ります！ [URL],"@181234 とんでもないことでございます。
サイト上でもヘルプページにて注意喚起を行っております。よろしければこちらもご参照ください。https://t.co/k4jy2iTq1Y RI",@user とんでもないことでございます。 サイト上でもヘルプページにて注意喚起を行っております。よろしければこちらもご参照ください。 [URL] RI
273156,273154,¿Alguien de aquí ha comprado en @116928 ? No entiendo nada y sigo sin saber qué onda con mis paquetes 😔,¿Alguien de aquí ha comprado en @user ? No entiendo nada y sigo sin saber qué onda con mis paquetes 😔,"@181235 Hola Estrella, lamentamos lo sucedido. ¿Tu pedido fue gestionado por Amazon o un vendedor? ¿Cuál era la fecha de entrega? ^AV","@user Hola Estrella, lamentamos lo sucedido. ¿Tu pedido fue gestionado por Amazon o un vendedor? ¿Cuál era la fecha de entrega? ^AV"
273155,273157,"@AmazonHelp Amazon, era para el lunes 2 de Octubre.","@AmazonHelp Amazon, era para el lunes 2 de Octubre.","@181235 ¿Recibiste confirmación de que fue enviado? SI es así, ¿qué indica la información de seguimiento del paquete? ^AR","@user ¿Recibiste confirmación de que fue enviado? SI es así, ¿qué indica la información de seguimiento del paquete? ^AR"
273158,273159,@AmazonHelp 2 marcan que el 4 Octubre están en la aduana México y otro marca desde el 13 de Septiembre que está en Rodgua... 😔,@AmazonHelp 2 marcan que el 4 Octubre están en la aduana México y otro marca desde el 13 de Septiembre que está en Rodgua... 😔,@181235 Gracias por la información. Contáctanos desde este enlace para checar esto contigo y ayudarte: https://t.co/vPBloUygsu ^AR,@user Gracias por la información. Contáctanos desde este enlace para checar esto contigo y ayudarte: [URL] ^AR
273160,273161,"@AmazonHelp Ya lo intente pero no los reconoce, los pedí en .es y me abre el de México ¿eso tiene alguna relación con el problema?","@AmazonHelp Ya lo intente pero no los reconoce, los pedí en .es y me abre el de México ¿eso tiene alguna relación con el problema?","@181235 Disculpa, en ese caso la liga de contacto sería esta: https://t.co/OjvUxwnzPe ^AR","@user Disculpa, en ese caso la liga de contacto sería esta: [URL] ^AR"
273163,273162,amazonが強すぎてprime会員になるか悩む,amazonが強すぎてprime会員になるか悩む,"@181236 |・`ω・)ﾁﾗｯ
プライム初回登録であれば30日間無料体験もご利用できますので、ご検討いただければ幸いです(*´︶`*)
プライム特典内容一覧→https://t.co/AbfeovjCgG TY",@user |・`ω・)ﾁﾗｯ プライム初回登録であれば30日間無料体験もご利用できますので、ご検討いただければ幸いです(*´︶`*) プライム特典内容一覧→ [URL] TY
273166,273164,"@AmazonHelp If I order a Warehouse Deal from Germany to the UK, could I return it to Amazon in the UK if there's something wrong with it?","@AmazonHelp If I order a Warehouse Deal from Germany to the UK, could I return it to Amazon in the UK if there's something wrong with it?","@181237 No, you have to return it to germany. ^UK","@user No, you have to return it to germany. ^UK"
273168,273167,.@115821 why does my brother pay for Prime if my packages aren't gonna get delivered in 2 days,. @user why does my brother pay for Prime if my packages aren't gonna get delivered in 2 days,"@181238 Two-Day Shipping refers to the transit time, in business days. You can learn more here: https://t.co/JLuASaNhhO ^AG","@user Two-Day Shipping refers to the transit time, in business days. You can learn more here: [URL] ^AG"
273171,273169,@AmazonHelp ist es möglich eine verloren gegangen Sendung zu der Rückerstattung angefordert wurde rückgängig machen da Paket wohl wieder da?,@AmazonHelp ist es möglich eine verloren gegangen Sendung zu der Rückerstattung angefordert wurde rückgängig machen da Paket wohl wieder da?,"@181239 Klar, melde dich am besten telefonisch hier: https://t.co/5RHhEVutwe Grüße ^UK","@user Klar, melde dich am besten telefonisch hier: [URL] Grüße ^UK"
273170,273172,@AmazonHelp Alles klar danke!,@AmazonHelp Alles klar danke!,@181239 Gerne doch. Tollen Start ins Wochenende. ^TG,@user Gerne doch. Tollen Start ins Wochenende. ^TG
273174,273173,@115850  received broken bottle https://t.co/JYke9IEhbL,@user received broken bottle [URL],@181240 I'm sorry your item arrived damaged. Please contact us here: https://t.co/00q4Sqj9zL for further assistance. ^RD,@user I'm sorry your item arrived damaged. Please contact us here: [URL] for further assistance. ^RD
273177,273175,Hey @AmazonHelp I Want Return Ur Product Communicate With Me In DM,Hey @AmazonHelp I Want Return Ur Product Communicate With Me In DM,"@181241 Hi, you may request a return using this link here: https://t.co/4o5PqP90vH please check. ^KA","@user Hi, you may request a return using this link here: [URL] please check. ^KA"
273176,273178,@AmazonHelp Worst Servicess Why Should I Pay?,@AmazonHelp Worst Servicess Why Should I Pay?,@181241 you to self-return the item. 2/2 ^SH,@user you to self-return the item. 2/2 ^SH
273180,273182,@AmazonHelp Very very Worst Experience Shopping With You Worst Servicess After Sale,@AmazonHelp Very very Worst Experience Shopping With You Worst Servicess After Sale,@181241 Whenever possible we do offer to pick up the order to reduce customer effort. I'll forward your feedback internally. 2/2 ^PS,@user Whenever possible we do offer to pick up the order to reduce customer effort. I'll forward your feedback internally. 2/2 ^PS
273184,273185,@AmazonHelp Sorry It's Your Duty Not Mine Thx To Giving Such Worst Experience,@AmazonHelp Sorry It's Your Duty Not Mine Thx To Giving Such Worst Experience,@181241 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB,@user We would like to help you. Please share your details with us here: [URL] We'll get in touch shortly. ^CB
273187,273186,"Che figata che adesso @134803 fa vedere il #TNF
#NFL 
#GoPats!!",Che figata che adesso @user fa vedere il #TNF #NFL #GoPats!!,@181242 🏈😀 https://t.co/EyC44q1E3v,@user 🏈😀 [URL]
273189,273188,"@115850 After contacting customer again order get cancelled, seem to get harass and kill myself. 7 times in row same order cancel, each time getting","@user After contacting customer again order get cancelled, seem to get harass and kill myself. 7 times in row same order cancel, each time getting","@181243 I'd like to take a closer look into this, please share your details here: https://t.co/GIJyeYqKE0. 2/2 ^PS","@user I'd like to take a closer look into this, please share your details here: [URL] 2/2 ^PS"
273418,273417,"Amazonさんの箱はいつもサイズ大きめだなと思ってたけど、今回は中身がはみ出て…

って、こんなの注文してない(；￣Д￣) https://t.co/nAXguTlF4F",Amazonさんの箱はいつもサイズ大きめだなと思ってたけど、今回は中身がはみ出て… って、こんなの注文してない(；￣Д￣) [URL],"@181306 うわーーーーーーー(ㅅ´³`) 
箱から、あふれてる。。。。。
(・ε・`●)超(・∀・`●)ヵ(・∀・`●)ゎ(・д・`●)ぃ(・д・`●)ぃ
(*´-`).｡oO(注文したら、うちにも届くかな～～)TY",@user うわーーーーーーー(ㅅ´³`) 箱から、あふれてる。。。。。 (・ε・`●)超(・∀・`●)ヵ(・∀・`●)ゎ(・д・`●)ぃ(・д・`●)ぃ (*´-`).｡oO(注文したら、うちにも届くかな～～)TY
273421,273419,"@115850 ODR # 407-4535029-3524322, Recd. a sms saying ""Order cancelled"". On trackg, it says ""Arriving tomm"". Pls tell me whats the status? https://t.co/tRd6S1ZCtg","@user ODR # 407-4535029-3524322, Recd. a sms saying ""Order cancelled"". On trackg, it says ""Arriving tomm"". Pls tell me whats the status? [URL]",@181307 personal information. Our Twitter page is public.​ 3/3^EM,@user personal information. Our Twitter page is public.​ 3/3^EM
273423,273424,@AmazonHelp Thanks amazon. Got my order delivered. 😃 @115850,@AmazonHelp Thanks amazon. Got my order delivered. 😃 @user,"@181307 Congrats!!! 😝😝 Just kidding, I'm glad the order has been delivered. Hope you enjoy the sale. ^HA","@user Congrats!!! 😝😝 Just kidding, I'm glad the order has been delivered. Hope you enjoy the sale. ^HA"
273429,273427,@AmazonHelp @115850 @115821 36 hours gone and still no resolution to my issue so far. Regret being your loyal customer for so long,@AmazonHelp @user @user 36 hours gone and still no resolution to my issue so far. Regret being your loyal customer for so long,@163184 We've sent a correspondence to your registered email ID here: https://t.co/NTkrxpsbHJ. Kindly check. ^PS,@user We've sent a correspondence to your registered email ID here: [URL] Kindly check. ^PS
273428,273430,@AmazonHelp Ur call centre agent -Duttaram had promised on 5th Oct within 72hrs I will get Prime membership but it hasn't happen. Pls don't lie atleast,@AmazonHelp Ur call centre agent -Duttaram had promised on 5th Oct within 72hrs I will get Prime membership but it hasn't happen. Pls don't lie atleast,@163184 Apologies for the delay. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. ^HD,@user Apologies for the delay. Please share your details here: [URL] and I'll get in touch with you. ^HD
273432,273431,アマゾンから届いてた(業務用サイズポテチの方は6袋入り) https://t.co/z4zQcoUJ0c,アマゾンから届いてた(業務用サイズポテチの方は6袋入り) [URL],"@181308 Amazonをご利用いただき、ありがとうございます🙏
大量ですね...!✨ YM",@user Amazonをご利用いただき、ありがとうございます🙏 大量ですね...!✨ YM
273434,273433,"Quiero felicitar a Amazon @123813 por su excelente calidad en transmisión del TNF de NFL.
Mis respetos. Y porque tienen @181310.",Quiero felicitar a Amazon @user por su excelente calidad en transmisión del TNF de NFL. Mis respetos. Y porque tienen @user .,@181309 Que alegría que lo hayas podido disfrutar 😊  Y esperamos que siga siendo así ☺️ ^AV,@user Que alegría que lo hayas podido disfrutar 😊 Y esperamos que siga siendo así ☺️ ^AV
273437,273435,@115850 15% cash back not added to my Amazon pay,@user 15% cash back not added to my Amazon pay,@181311 Let us help you out here. Could you let us know more about the cashback you are referring about? We'd like to help. ^VM,@user Let us help you out here. Could you let us know more about the cashback you are referring about? We'd like to help. ^VM
273436,273438,@AmazonHelp  https://t.co/TZQTwPSJ67,@AmazonHelp [URL],@181311 You will receive the cash back within 21 days from date of shipping. We'll send you a confirmation email as well. 1/2 ^PS,@user You will receive the cash back within 21 days from date of shipping. We'll send you a confirmation email as well. 1/2 ^PS
273441,273440,@171152 what is this man no customer care is speaking i have problem in placing the order and their is no help from ur side...,@user what is this man no customer care is speaking i have problem in placing the order and their is no help from ur side...,@181312 Sorry for the trouble. You may connect with our team here: https://t.co/vlvfJr4nN9 and we'll help. ^GK,@user Sorry for the trouble. You may connect with our team here: [URL] and we'll help. ^GK
273444,273442,Morgens früh wenn man aufsteht direkt mal als erstes was auf @116316 bestellen lul #riprepeater https://t.co/eNfpO7xVlq,Morgens früh wenn man aufsteht direkt mal als erstes was auf @user bestellen lul #riprepeater [URL],"@181313 Das nenne ich mal einen guten Morgen, wenn du so startest 😉 Dann komm gut ins Wochenende. Gruß ^TR","@user Das nenne ich mal einen guten Morgen, wenn du so startest 😉 Dann komm gut ins Wochenende. Gruß ^TR"
273622,273621,@13889 I own an LG so called smart TV. Totally disappointed that I can't play @115850 prime video as it doesn't support flash,@user I own an LG so called smart TV. Totally disappointed that I can't play @user prime video as it doesn't support flash,@181369 Could you please let us know more details regarding the model of the TV? (2/2)^AP,@user Could you please let us know more details regarding the model of the TV? (2/2)^AP
